lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.01,1e-05,ranking,translation,dot,12.5299,331.577,0.0335697,0.0160473,0.0532095,0.0945946,0.403716,592
0.01,1e-05,ranking,translation,l2,83.2689,162.749,0.136848,0.0861486,0.241554,0.272804,0.689189,592
0.01,1e-05,ranking,diagonal,dot,99.3347,286.598,0.0435421,0.0202703,0.0751689,0.143581,0.494932,592
0.01,1e-05,ranking,diagonal,l2,100.837,300.884,0.0303357,0.0135135,0.058277,0.115709,0.444257,592
0.01,1e-05,softmax,translation,dot,12.4026,180.439,0.142873,0.0929054,0.235642,0.279561,0.681588,592
0.01,1e-05,softmax,translation,l2,12.5096,363.715,0.042782,0.0261824,0.0650338,0.0903716,0.331926,592
0.01,1e-05,softmax,diagonal,dot,113.181,319.622,0.0527031,0.0236486,0.107264,0.157939,0.418919,592
0.01,1e-05,softmax,diagonal,l2,12.4879,188.354,0.0422285,0.0219595,0.0608108,0.124155,0.625845,592
0.001,0.1,ranking,translation,dot,12.5079,354.937,0.0264642,0.0135135,0.0396959,0.0886824,0.369088,592
0.001,0.1,ranking,translation,l2,83.3251,167.857,0.137111,0.0861486,0.243243,0.264358,0.690034,592
0.001,0.1,ranking,diagonal,dot,99.1555,283.111,0.0531102,0.0346284,0.0768581,0.140203,0.475507,592
0.001,0.1,ranking,diagonal,l2,97.9021,216.999,0.040801,0.0211149,0.0650338,0.101351,0.571791,592
0.001,0.1,softmax,translation,dot,101.705,314.235,0.0324711,0.0177365,0.0548986,0.114865,0.439189,592
0.001,0.1,softmax,translation,l2,12.4039,171.897,0.137696,0.0869932,0.238176,0.276182,0.711149,592
0.001,0.1,softmax,diagonal,dot,12.5072,358.243,0.0397629,0.0211149,0.0709459,0.0861486,0.34375,592
0.001,0.1,softmax,diagonal,l2,12.4876,189.177,0.0454396,0.0244932,0.0633446,0.148649,0.627534,592
0.001,0.001,ranking,translation,dot,12.5107,365.738,0.0243145,0.0118243,0.0346284,0.0869932,0.307432,592
0.001,0.001,ranking,translation,l2,11.6935,124.671,0.129384,0.0717905,0.242399,0.264358,0.746622,592
0.001,0.001,ranking,diagonal,dot,83.4861,176.063,0.13208,0.0793919,0.244932,0.267736,0.70777,592
0.001,0.001,ranking,diagonal,l2,99.2567,285.677,0.0533802,0.0363176,0.0717905,0.139358,0.493243,592
0.001,0.001,softmax,translation,dot,98.0509,216.613,0.0388209,0.0211149,0.0608108,0.0878378,0.578547,592
0.001,0.001,softmax,translation,l2,98.0335,213.388,0.0433417,0.0219595,0.0717905,0.0869932,0.576858,592
0.001,0.001,softmax,diagonal,dot,101.66,315.845,0.0355666,0.0185811,0.0625,0.108108,0.403716,592
0.001,0.001,softmax,diagonal,l2,12.5017,183.101,0.133221,0.0869932,0.231419,0.261824,0.691723,592
0.001,1e-05,ranking,translation,dot,12.4042,169.926,0.134288,0.0819257,0.23902,0.263514,0.690034,592
0.001,1e-05,ranking,translation,l2,12.5077,361.468,0.0451355,0.03125,0.0641892,0.0810811,0.336149,592
0.001,1e-05,ranking,diagonal,dot,12.4858,190.717,0.0484347,0.0236486,0.0793919,0.144426,0.615709,592
0.001,1e-05,ranking,diagonal,l2,12.5144,369.592,0.0317604,0.0160473,0.0489865,0.0785473,0.329392,592
0.001,1e-05,softmax,translation,dot,103.122,179.552,0.137636,0.089527,0.228885,0.259291,0.682432,592
0.001,1e-05,softmax,translation,l2,103.733,343.785,0.0588339,0.0304054,0.110642,0.200169,0.413851,592
0.001,1e-05,softmax,diagonal,dot,12.5624,322.053,0.0567656,0.0337838,0.0912162,0.151182,0.413007,592
0.001,1e-05,softmax,diagonal,l2,103.468,179.427,0.0504047,0.0211149,0.0869932,0.252534,0.642736,592
0.0001,0.1,ranking,translation,dot,105.332,380.283,0.0326532,0.0177365,0.0523649,0.0903716,0.310811,592
0.0001,0.1,ranking,translation,l2,12.5017,171.672,0.131216,0.0810811,0.228885,0.266047,0.720439,592
0.0001,0.1,ranking,diagonal,dot,12.5026,341.939,0.0619088,0.0371622,0.103885,0.199324,0.399493,592
0.0001,0.1,ranking,diagonal,l2,12.5024,189.386,0.0466849,0.0202703,0.0777027,0.217905,0.61402,592
0.0001,0.1,softmax,translation,dot,12.5057,375.44,0.0312686,0.0152027,0.058277,0.101351,0.304899,592
0.0001,0.1,softmax,translation,l2,103.111,172.997,0.132022,0.0836149,0.232264,0.265203,0.700169,592
0.0001,0.1,softmax,diagonal,dot,103.629,344.258,0.0513342,0.0228041,0.0988176,0.196791,0.407095,592
0.0001,0.1,softmax,diagonal,l2,103.471,194.419,0.0498033,0.0253378,0.0777027,0.201858,0.590372,592
0.0001,0.001,ranking,translation,dot,105.121,374.811,0.0313973,0.0168919,0.0523649,0.0869932,0.313345,592
0.0001,0.001,ranking,translation,l2,12.3568,244.737,0.0387276,0.0185811,0.0692568,0.0869932,0.516892,592
0.0001,0.001,ranking,diagonal,dot,12.5027,346.032,0.0525973,0.0194257,0.107264,0.201858,0.375,592
0.0001,0.001,ranking,diagonal,l2,12.5024,186.816,0.0473566,0.0177365,0.0827703,0.247466,0.620777,592
0.0001,0.001,softmax,translation,dot,12.5057,374.164,0.0322484,0.0152027,0.0540541,0.09375,0.309122,592
0.0001,0.001,softmax,translation,l2,103.112,176.891,0.140501,0.0912162,0.228885,0.258446,0.672297,592
0.0001,0.001,softmax,diagonal,dot,103.629,340.608,0.0610598,0.0363176,0.0962838,0.205236,0.372466,592
0.0001,0.001,softmax,diagonal,l2,103.473,191.948,0.0482213,0.0228041,0.0717905,0.209459,0.612331,592
0.0001,1e-05,ranking,translation,dot,105.138,371.958,0.0306044,0.0152027,0.0515203,0.09375,0.289696,592
0.0001,1e-05,ranking,translation,l2,12.5017,180.383,0.121769,0.0709459,0.228885,0.263514,0.672297,592
0.0001,1e-05,ranking,diagonal,dot,12.5027,344.156,0.0620753,0.0405405,0.101351,0.19848,0.411318,592
0.0001,1e-05,ranking,diagonal,l2,12.5921,346.789,0.0314955,0.0143581,0.0675676,0.100507,0.341216,592
0.0001,1e-05,softmax,translation,dot,12.5024,186.631,0.0501623,0.0202703,0.0810811,0.265203,0.616554,592
0.0001,1e-05,softmax,translation,l2,12.5059,377.788,0.0274844,0.0109797,0.0574324,0.09375,0.320101,592
0.0001,1e-05,softmax,diagonal,dot,82.0892,193.71,0.128825,0.0802365,0.217905,0.252534,0.64527,592
0.0001,1e-05,softmax,diagonal,l2,87.7346,216.32,0.135407,0.0869932,0.230574,0.33277,0.606419,592
0.01,None,ranking,affine,dot,13.4182,180.548,0.135711,0.0853041,0.228885,0.251689,0.67652,592
0.01,None,ranking,affine,l2,12.4073,283.375,0.0551524,0.0278716,0.0996622,0.182432,0.492399,592
0.01,None,softmax,affine,dot,88.9319,182.225,0.128789,0.0717905,0.242399,0.264358,0.678209,592
0.01,None,softmax,affine,l2,99.2344,282.064,0.0522862,0.0329392,0.0777027,0.135135,0.46875,592
0.001,None,ranking,affine,dot,12.2925,160.722,0.129069,0.0751689,0.222128,0.255068,0.688345,592
0.001,None,ranking,affine,l2,12.4982,343.286,0.041729,0.0211149,0.0701014,0.0886824,0.391047,592
0.001,None,softmax,affine,dot,78.6844,185.781,0.130844,0.0827703,0.237331,0.255912,0.670608,592
0.001,None,softmax,affine,l2,103.085,179.752,0.132882,0.0853041,0.233108,0.265203,0.70777,592
0.0001,None,ranking,affine,dot,103.489,339.606,0.0589469,0.0380068,0.0878378,0.188345,0.410473,592
0.0001,None,ranking,affine,l2,12.5017,181.768,0.133138,0.0827703,0.232264,0.269426,0.678209,592
0.0001,None,softmax,affine,dot,12.5025,341.481,0.0612722,0.0396959,0.0962838,0.179899,0.397804,592
0.0001,None,softmax,affine,l2,90.1198,219.19,0.101029,0.0498311,0.20777,0.309122,0.587838,592
0.01,0.1,ranking,translation,dot,75.6065,180.936,0.148867,0.0880952,0.263492,0.294444,0.653968,630
0.01,0.1,ranking,translation,l2,89.3181,221.75,0.123198,0.0690476,0.234921,0.307937,0.59127,630
0.01,0.1,ranking,diagonal,dot,96.6896,236.831,0.0494731,0.0253968,0.0936508,0.111905,0.542857,630
0.01,0.1,ranking,diagonal,l2,115.64,320.963,0.0481216,0.0214286,0.0960317,0.139683,0.407143,630
0.01,0.1,softmax,translation,dot,12.2091,153.392,0.169115,0.111111,0.285714,0.300794,0.70873,630
0.01,0.1,softmax,translation,l2,12.4882,311.533,0.0519119,0.0246032,0.100794,0.145238,0.437302,630
0.01,0.1,softmax,diagonal,dot,12.5453,213.929,0.0552331,0.0285714,0.107143,0.151587,0.602381,630
0.01,0.1,softmax,diagonal,l2,12.5665,359.694,0.0358772,0.0150794,0.0706349,0.0992063,0.343651,630
0.01,0.001,ranking,translation,dot,75.2686,179.194,0.149369,0.0896825,0.266667,0.292857,0.65,630
0.01,0.001,ranking,translation,l2,90.9052,227.898,0.123058,0.0714286,0.227778,0.311111,0.594444,630
0.01,0.001,ranking,diagonal,dot,97.1388,237.891,0.0520682,0.0222222,0.0992063,0.126984,0.556349,630
0.01,0.001,ranking,diagonal,l2,115.232,322.575,0.0548727,0.034127,0.0920635,0.129365,0.406349,630
0.01,0.001,softmax,translation,dot,96.382,240.94,0.0528467,0.0261905,0.0992063,0.12381,0.545238,630
0.01,0.001,softmax,translation,l2,12.1684,155.26,0.159742,0.0968254,0.284127,0.304762,0.715873,630
0.01,0.001,softmax,diagonal,dot,12.4759,314.391,0.0553605,0.0301587,0.103175,0.146032,0.415873,630
0.01,0.001,softmax,diagonal,l2,12.6164,200.579,0.0663517,0.0365079,0.128571,0.166667,0.642857,630
0.01,1e-05,ranking,translation,dot,12.4924,331.514,0.0431408,0.0238095,0.0706349,0.111905,0.384127,630
0.01,1e-05,ranking,translation,l2,79.8775,149.31,0.149104,0.0873016,0.284921,0.305556,0.738889,630
0.01,1e-05,ranking,diagonal,dot,98.0534,279.066,0.0515376,0.0277778,0.0896825,0.157937,0.506349,630
0.01,1e-05,ranking,diagonal,l2,96.9541,223.159,0.0441472,0.0214286,0.0785714,0.103175,0.560317,630
0.01,1e-05,softmax,translation,dot,100.039,303.93,0.0332955,0.0134921,0.0690476,0.118254,0.446032,630
0.01,1e-05,softmax,translation,l2,12.3825,161.283,0.156677,0.097619,0.281746,0.32381,0.68254,630
0.01,1e-05,softmax,diagonal,dot,12.5047,360.506,0.0465801,0.0269841,0.0849206,0.0984127,0.372222,630
0.01,1e-05,softmax,diagonal,l2,113.892,319.398,0.0487964,0.0174603,0.111111,0.176984,0.386508,630
0.001,0.1,ranking,translation,dot,12.4883,206.162,0.0461581,0.0230159,0.081746,0.133333,0.598413,630
0.001,0.1,ranking,translation,l2,12.5071,351.433,0.0251155,0.00952381,0.0444444,0.103175,0.368254,630
0.001,0.1,ranking,diagonal,dot,80.0206,151.667,0.150214,0.0873016,0.288889,0.307937,0.738889,630
0.001,0.1,ranking,diagonal,l2,97.9694,277.474,0.0558567,0.031746,0.0936508,0.153968,0.503968,630
0.001,0.1,softmax,translation,dot,96.7869,223.544,0.0523676,0.0325397,0.081746,0.1,0.554762,630
0.001,0.1,softmax,translation,l2,100.645,315.396,0.0329849,0.0126984,0.0730159,0.116667,0.404762,630
0.001,0.1,softmax,diagonal,dot,12.3811,154.545,0.157869,0.101587,0.274603,0.315079,0.733333,630
0.001,0.1,softmax,diagonal,l2,12.5027,353.301,0.0464152,0.0269841,0.0833333,0.0952381,0.372222,630
0.001,0.001,ranking,translation,dot,12.4888,207.185,0.0503168,0.0285714,0.084127,0.125397,0.581746,630
0.001,0.001,ranking,translation,l2,12.5088,358.194,0.031881,0.0166667,0.0555556,0.097619,0.334921,630
0.001,0.001,ranking,diagonal,dot,11.4747,125.047,0.156739,0.0928571,0.280159,0.300794,0.742857,630
0.001,0.001,ranking,diagonal,l2,79.485,150.848,0.154207,0.0904762,0.285714,0.311111,0.736508,630
0.001,0.001,softmax,translation,dot,97.7983,276.662,0.0602172,0.0396825,0.0920635,0.154762,0.519048,630
0.001,0.001,softmax,translation,l2,96.9549,221.324,0.0433661,0.0206349,0.0777778,0.0984127,0.557937,630
0.001,0.001,softmax,diagonal,dot,99.7771,304.112,0.0446205,0.0222222,0.0849206,0.13254,0.426984,630
0.001,0.001,softmax,diagonal,l2,12.3799,167.335,0.151767,0.0920635,0.28254,0.319841,0.720635,630
0.001,1e-05,ranking,translation,dot,12.5043,359.302,0.0576944,0.0412698,0.0857143,0.106349,0.357143,630
0.001,1e-05,ranking,translation,l2,12.4871,205.105,0.0450018,0.0222222,0.0761905,0.125397,0.606349,630
0.001,1e-05,ranking,diagonal,dot,12.5083,356.156,0.0478723,0.034127,0.0674603,0.102381,0.363492,630
0.001,1e-05,ranking,diagonal,l2,103.251,160.57,0.151227,0.0928571,0.27381,0.323016,0.703968,630
0.001,1e-05,softmax,translation,dot,102.828,324.065,0.0676771,0.0380952,0.116667,0.24127,0.480159,630
0.001,1e-05,softmax,translation,l2,12.5593,334.483,0.0452216,0.0190476,0.0936508,0.128571,0.393651,630
0.001,1e-05,softmax,diagonal,dot,103.694,204.998,0.0514872,0.0246032,0.0928571,0.198413,0.609524,630
0.001,1e-05,softmax,diagonal,l2,104.793,365.497,0.0439112,0.0246032,0.081746,0.115079,0.31746,630
0.0001,0.1,ranking,translation,dot,12.506,165.085,0.164253,0.111905,0.265079,0.31746,0.706349,630
0.0001,0.1,ranking,translation,l2,12.5056,327.752,0.0674141,0.0325397,0.119841,0.24127,0.433333,630
0.0001,0.1,ranking,diagonal,dot,12.5069,201.348,0.0534345,0.0238095,0.0873016,0.218254,0.593651,630
0.0001,0.1,ranking,diagonal,l2,12.509,364.002,0.0388957,0.0166667,0.0714286,0.113492,0.33254,630
0.0001,0.1,softmax,translation,dot,103.25,159.879,0.159408,0.106349,0.268254,0.313492,0.727778,630
0.0001,0.1,softmax,translation,l2,103.069,330.459,0.0671678,0.0388889,0.111905,0.230952,0.45,630
0.0001,0.1,softmax,diagonal,dot,103.687,197.716,0.0675663,0.0452381,0.0968254,0.228571,0.605556,630
0.0001,0.1,softmax,diagonal,l2,104.975,370.947,0.0323506,0.0126984,0.0714286,0.0944444,0.319841,630
0.0001,0.001,ranking,translation,dot,12.2831,241.845,0.0473788,0.0261905,0.0809524,0.103968,0.55873,630
0.0001,0.001,ranking,translation,l2,12.5061,165.218,0.150114,0.0896825,0.26746,0.303175,0.728571,630
0.0001,0.001,ranking,diagonal,dot,12.5057,332.813,0.0654038,0.0349206,0.114286,0.226984,0.428571,630
0.0001,0.001,ranking,diagonal,l2,12.5069,198.681,0.068571,0.0404762,0.105556,0.243651,0.613492,630
0.0001,0.001,softmax,translation,dot,12.5092,366.444,0.0305714,0.00873016,0.0706349,0.109524,0.320635,630
0.0001,0.001,softmax,translation,l2,103.234,167.279,0.154841,0.1,0.269841,0.324603,0.710317,630
0.0001,0.001,softmax,diagonal,dot,103.034,329.002,0.0590611,0.0269841,0.111905,0.230952,0.434127,630
0.0001,0.001,softmax,diagonal,l2,103.694,200.521,0.0576196,0.0301587,0.0968254,0.203968,0.605556,630
0.0001,1e-05,ranking,translation,dot,104.791,364.35,0.037921,0.0198413,0.0690476,0.107937,0.32619,630
0.0001,1e-05,ranking,translation,l2,12.506,163.824,0.158496,0.0992063,0.271429,0.319841,0.70873,630
0.0001,1e-05,ranking,diagonal,dot,12.5056,330.009,0.0620937,0.0325397,0.112698,0.237302,0.451587,630
0.0001,1e-05,ranking,diagonal,l2,12.5663,341.044,0.0439608,0.0214286,0.081746,0.121429,0.343651,630
0.0001,1e-05,softmax,translation,dot,12.5069,202.336,0.0501455,0.0198413,0.0896825,0.21746,0.612698,630
0.0001,1e-05,softmax,translation,l2,12.5091,365.826,0.0361604,0.0142857,0.0746032,0.107143,0.346825,630
0.0001,1e-05,softmax,diagonal,dot,78.1797,183.118,0.152835,0.0960317,0.271429,0.3,0.652381,630
0.0001,1e-05,softmax,diagonal,l2,84.0623,201.169,0.140401,0.0777778,0.261111,0.37619,0.62381,630
0.01,None,ranking,affine,dot,13.554,175.182,0.143499,0.0944444,0.246825,0.272222,0.696032,630
0.01,None,ranking,affine,l2,12.3727,286.812,0.0749466,0.0531746,0.106349,0.169841,0.485714,630
0.01,None,softmax,affine,dot,85.2029,159.67,0.152776,0.0880952,0.288095,0.310317,0.707143,630
0.01,None,softmax,affine,l2,98.0339,280.298,0.0524744,0.0301587,0.0920635,0.15,0.496825,630
0.001,None,ranking,affine,dot,12.2254,143.95,0.141921,0.0833333,0.265873,0.303968,0.745238,630
0.001,None,ranking,affine,l2,12.4946,340.638,0.04598,0.0246032,0.0865079,0.101587,0.409524,630
0.001,None,softmax,affine,dot,75.1472,177.752,0.161543,0.109524,0.273016,0.292063,0.660317,630
0.001,None,softmax,affine,l2,103.197,163.499,0.152776,0.0952381,0.272222,0.310317,0.722222,630
0.0001,None,ranking,affine,dot,102.997,326.139,0.0548475,0.0269841,0.0992063,0.206349,0.431746,630
0.0001,None,ranking,affine,l2,12.5059,158.079,0.155326,0.0952381,0.273016,0.315873,0.75873,630
0.0001,None,softmax,affine,dot,12.5054,328.787,0.0569821,0.0285714,0.107143,0.211111,0.430159,630
0.0001,None,softmax,affine,l2,87.7036,210.729,0.125381,0.0698413,0.229365,0.32619,0.621429,630
0.01,0.1,ranking,translation,dot,75.6725,175.808,0.143387,0.0890183,0.252912,0.290349,0.685524,601
0.01,0.1,ranking,translation,l2,84.9077,199.32,0.123403,0.0732113,0.219634,0.331115,0.62396,601
0.01,0.1,ranking,diagonal,dot,97.4719,241.767,0.0563733,0.0357737,0.0881864,0.112313,0.539933,601
0.01,0.1,ranking,diagonal,l2,116.125,325.465,0.0484876,0.0216306,0.106489,0.148087,0.418469,601
0.01,0.1,softmax,translation,dot,12.2962,153.121,0.142986,0.0798669,0.277038,0.297005,0.723794,601
0.01,0.1,softmax,translation,l2,12.5261,317.009,0.0582078,0.0399334,0.0823627,0.138103,0.445923,601
0.01,0.1,softmax,diagonal,dot,12.6816,224.328,0.0580729,0.0341098,0.0973378,0.127288,0.59817,601
0.01,0.1,softmax,diagonal,l2,12.6176,359.518,0.0361394,0.0183028,0.0615641,0.0948419,0.336106,601
0.01,0.001,ranking,translation,dot,75.9943,179.963,0.145668,0.0906822,0.260399,0.287854,0.655574,601
0.01,0.001,ranking,translation,l2,89.924,221.026,0.121703,0.0765391,0.214642,0.301165,0.585691,601
0.01,0.001,ranking,diagonal,dot,97.5877,240.415,0.0517948,0.0274542,0.0898502,0.110649,0.548253,601
0.01,0.001,ranking,diagonal,l2,118.233,330.202,0.0422392,0.0207987,0.0856905,0.130616,0.434276,601
0.01,0.001,softmax,translation,dot,97.3612,245.172,0.0434632,0.0216306,0.0765391,0.107321,0.558236,601
0.01,0.001,softmax,translation,l2,12.2706,149.795,0.142984,0.0806988,0.272879,0.296173,0.701331,601
0.01,0.001,softmax,diagonal,dot,12.5101,306.031,0.0508017,0.0274542,0.0915141,0.15391,0.440932,601
0.01,0.001,softmax,diagonal,l2,12.6822,230.088,0.0502665,0.0216306,0.0981697,0.12812,0.561564,601
0.01,1e-05,ranking,translation,dot,12.5084,330.428,0.0351631,0.0183028,0.0599002,0.0990017,0.40183,601
0.01,1e-05,ranking,translation,l2,80.4237,153.363,0.14265,0.0815308,0.27787,0.299501,0.725458,601
0.01,1e-05,ranking,diagonal,dot,98.9547,284.502,0.0503911,0.0274542,0.0848586,0.152246,0.480865,601
0.01,1e-05,ranking,diagonal,l2,101.11,308.235,0.0295793,0.0133111,0.0599002,0.118136,0.411814,601
0.01,1e-05,softmax,translation,dot,12.3927,164.386,0.148111,0.0906822,0.275374,0.308652,0.714642,601
0.01,1e-05,softmax,translation,l2,12.5083,363.502,0.0480869,0.0349418,0.0707155,0.0856905,0.347754,601
0.01,1e-05,softmax,diagonal,dot,116.049,327.047,0.0588581,0.030782,0.111481,0.163894,0.379368,601
0.01,1e-05,softmax,diagonal,l2,12.4902,210.781,0.0460063,0.0232945,0.0723794,0.125624,0.586522,601
0.001,0.1,ranking,translation,dot,12.5105,364.439,0.0233992,0.00831947,0.0407654,0.0923461,0.322795,601
0.001,0.1,ranking,translation,l2,80.7798,160.365,0.13538,0.0732113,0.274542,0.306156,0.698835,601
0.001,0.1,ranking,diagonal,dot,99.1966,286.375,0.0563659,0.0382696,0.0798669,0.13228,0.480033,601
0.001,0.1,ranking,diagonal,l2,97.9165,224.904,0.0427688,0.0207987,0.0732113,0.0965058,0.566556,601
0.001,0.1,softmax,translation,dot,101.369,317.17,0.0333423,0.0174709,0.0499168,0.108985,0.436772,601
0.001,0.1,softmax,translation,l2,12.3913,153.599,0.141556,0.0790349,0.272879,0.31614,0.731281,601
0.001,0.1,softmax,diagonal,dot,12.5084,362.092,0.045005,0.0299501,0.0707155,0.0923461,0.321131,601
0.001,0.1,softmax,diagonal,l2,12.4891,205.057,0.0491522,0.0257903,0.0798669,0.136439,0.597338,601
0.001,0.001,ranking,translation,dot,12.5082,356.145,0.0198857,0.00499168,0.0366057,0.101498,0.373544,601
0.001,0.001,ranking,translation,l2,11.5517,119.758,0.14353,0.0898502,0.272879,0.300333,0.774542,601
0.001,0.001,ranking,diagonal,dot,80.4056,154.478,0.14006,0.0806988,0.274542,0.300333,0.721298,601
0.001,0.001,ranking,diagonal,l2,98.7607,277.816,0.0566222,0.0391015,0.0806988,0.137271,0.523295,601
0.001,0.001,softmax,translation,dot,97.2723,212.331,0.0441646,0.0207987,0.0757072,0.104825,0.573211,601
0.001,0.001,softmax,translation,l2,97.9401,219.666,0.0375013,0.014975,0.0682196,0.0923461,0.582363,601
0.001,0.001,softmax,diagonal,dot,100.94,307.73,0.0349216,0.0191348,0.0599002,0.117304,0.419301,601
0.001,0.001,softmax,diagonal,l2,12.503,167.593,0.141626,0.0856905,0.262895,0.301165,0.708819,601
0.001,1e-05,ranking,translation,dot,12.3921,170.601,0.138661,0.0790349,0.274542,0.308652,0.712978,601
0.001,1e-05,ranking,translation,l2,12.5065,357.262,0.0495541,0.0374376,0.0673877,0.0848586,0.352745,601
0.001,1e-05,ranking,diagonal,dot,12.4876,201.362,0.0471796,0.0232945,0.0790349,0.134775,0.617304,601
0.001,1e-05,ranking,diagonal,l2,12.5118,362.626,0.0345003,0.0199667,0.0557404,0.0856905,0.343594,601
0.001,1e-05,softmax,translation,dot,103.145,173.423,0.153629,0.102329,0.266223,0.299501,0.704659,601
0.001,1e-05,softmax,translation,l2,103.505,338.284,0.0636681,0.0357737,0.113145,0.221298,0.406822,601
0.001,1e-05,softmax,diagonal,dot,12.5479,324.34,0.0528451,0.0332779,0.0840266,0.135607,0.391015,601
0.001,1e-05,softmax,diagonal,l2,103.543,202.36,0.0482744,0.0216306,0.0831947,0.212146,0.589018,601
0.0001,0.1,ranking,translation,dot,105.043,367.816,0.0314079,0.0141431,0.0648918,0.0998336,0.315308,601
0.0001,0.1,ranking,translation,l2,12.503,166.442,0.141913,0.0873544,0.259567,0.295341,0.698003,601
0.0001,0.1,ranking,diagonal,dot,12.5035,334.344,0.0566711,0.0241265,0.108985,0.215474,0.386855,601
0.0001,0.1,ranking,diagonal,l2,12.5037,202.848,0.0473118,0.0199667,0.0815308,0.211314,0.575707,601
0.0001,0.1,softmax,translation,dot,12.5065,365.582,0.0330977,0.014975,0.0648918,0.0998336,0.326955,601
0.0001,0.1,softmax,translation,l2,103.145,166.176,0.141833,0.0840266,0.264559,0.30782,0.705491,601
0.0001,0.1,softmax,diagonal,dot,103.363,334.391,0.0656246,0.0366057,0.112313,0.224626,0.402662,601
0.0001,0.1,softmax,diagonal,l2,103.544,198.265,0.0545184,0.0249584,0.0923461,0.262895,0.601498,601
0.0001,0.001,ranking,translation,dot,104.965,363.49,0.0292784,0.00998336,0.0615641,0.103993,0.336938,601
0.0001,0.001,ranking,translation,l2,12.3412,238.87,0.051416,0.0282862,0.0898502,0.110649,0.53827,601
0.0001,0.001,ranking,diagonal,dot,12.5036,336.877,0.0717205,0.0440932,0.112313,0.22629,0.427621,601
0.0001,0.001,ranking,diagonal,l2,12.5038,198.78,0.0503219,0.0207987,0.0865225,0.236273,0.609817,601
0.0001,0.001,softmax,translation,dot,12.5064,360.673,0.0320181,0.0141431,0.0599002,0.105657,0.376872,601
0.0001,0.001,softmax,translation,l2,103.147,170.498,0.148963,0.0923461,0.262895,0.295341,0.699667,601
0.0001,0.001,softmax,diagonal,dot,103.402,335.304,0.0661599,0.0374376,0.113977,0.225458,0.384359,601
0.0001,0.001,softmax,diagonal,l2,103.549,204.384,0.0509972,0.0224626,0.0881864,0.22629,0.578203,601
0.0001,1e-05,ranking,translation,dot,105.122,365.855,0.0361382,0.0199667,0.0590682,0.102329,0.321131,601
0.0001,1e-05,ranking,translation,l2,12.503,171.577,0.133827,0.0732113,0.267055,0.299501,0.694676,601
0.0001,1e-05,ranking,diagonal,dot,12.5033,331.913,0.0723403,0.0490849,0.113977,0.217138,0.420965,601
0.0001,1e-05,ranking,diagonal,l2,12.571,335.359,0.0353081,0.014975,0.0723794,0.1198,0.351913,601
0.0001,1e-05,softmax,translation,dot,12.5037,203.512,0.0447376,0.014975,0.0831947,0.212146,0.603161,601
0.0001,1e-05,softmax,translation,l2,12.5066,366.295,0.0351651,0.0191348,0.0615641,0.114809,0.342762,601
0.0001,1e-05,softmax,diagonal,dot,78.258,182.194,0.140319,0.0831947,0.25624,0.283694,0.677205,601
0.0001,1e-05,softmax,diagonal,l2,80.2039,183.931,0.128864,0.0648918,0.262895,0.389351,0.65807,601
0.01,None,ranking,affine,dot,13.7846,162.359,0.133132,0.0757072,0.246256,0.275374,0.68802,601
0.01,None,ranking,affine,l2,12.3878,279.551,0.0581581,0.0324459,0.103993,0.166389,0.486689,601
0.01,None,softmax,affine,dot,86.2942,157.436,0.151157,0.093178,0.275374,0.304493,0.707155,601
