lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.01,0.1,ranking,translation,dot,1.51608417312496,3.114440666743648,0.011108709025904955,0.007234832241009847,0.015449229365893942,0.01699693172964526,0.011526681983795481,4.320493798938574
0.01,0.1,ranking,translation,l2,1.7816028557328805,2.0813084025839808,0.012388052855697539,0.006691398060196395,0.024661544779045946,0.0247215594078439,0.012438505438980823,4.320493798938574
0.01,0.1,ranking,diagonal,dot,0.8920929249056222,7.157357535354015,0.009387138044508912,0.006322063299447595,0.015249623412472262,0.03002400390798448,0.006294055096323483,4.320493798938574
0.01,0.1,ranking,diagonal,l2,2.523268243546235,7.37074850714331,0.019020185353694354,0.019712718573437697,0.017037165394121968,0.014821140629369775,0.021502556700696483,4.320493798938574
0.01,0.1,softmax,translation,dot,0.08999675302784854,1.9314316509320784,0.008134860635287825,0.005145094060256718,0.014755354372791834,0.012248096205805477,0.022599845963093553,4.320493798938574
0.01,0.1,softmax,translation,l2,0.05794090859564501,7.004911721229778,0.013868656419743363,0.010915716691490713,0.015060329994909007,0.01563227282117208,0.007533630908577008,4.320493798938574
0.01,0.1,softmax,diagonal,dot,0.0665748868234532,5.308927763682609,0.010326586459662696,0.010416521961234899,0.010938767887147482,0.012294106374826743,0.024530396033402225,4.320493798938574
0.01,0.1,softmax,diagonal,l2,0.07081939470700559,5.426144671864188,0.012970841513007368,0.015967784212803808,0.010403927506262019,0.015017176321355062,0.027568196438811303,4.320493798938574
0.01,0.001,ranking,translation,dot,1.7543615039856193,4.444833930156082,0.0075921291260532915,0.0036655810210964187,0.009323625093754506,0.01728244065197068,0.005883024222285691,4.320493798938574
0.01,0.001,ranking,translation,l2,2.3023851203094226,6.185098292581036,0.02534685761369423,0.026588517049449922,0.022320657850719565,0.02337326812597864,0.017533503972553693,4.320493798938574
0.01,0.001,ranking,diagonal,dot,1.1948230338515518,5.402996226374974,0.008402473141217935,0.010314295894857132,0.017636877205320558,0.016241969181379736,0.0205605039551293,4.320493798938574
0.01,0.001,ranking,diagonal,l2,2.2213087228528603,7.155919057364724,0.019141196636225925,0.021145417297056747,0.012132950763199452,0.014809399470156323,0.01223475569387838,4.320493798938574
0.01,0.001,softmax,translation,dot,1.0011004977856444,2.0408970250031397,0.0196916719969523,0.01676200221294183,0.023971886788949726,0.02458858775936512,0.023689571395212907,4.320493798938574
0.01,0.001,softmax,translation,l2,0.0668075345052237,2.0006230696127334,0.011380734451988008,0.013360690575964502,0.011469908640535122,0.01837799122743167,0.011902022881286462,4.320493798938574
0.01,0.001,softmax,diagonal,dot,0.0886421394647538,6.917518164454324,0.011462587094059036,0.01532702792092743,0.008916654317748447,0.015602370168948351,0.02608944913604392,4.320493798938574
0.01,0.001,softmax,diagonal,l2,0.06038962383279624,9.87306257787657,0.005594303128679709,0.0059675834154203486,0.008953321332828888,0.015524117130022774,0.025364452343125173,4.320493798938574
0.01,1e-05,ranking,translation,dot,0.08064313706420136,9.300167776264399,0.012455928735612883,0.012353546598267054,0.016227133867555147,0.013478413391625716,0.020369301951711563,4.320493798938574
0.01,1e-05,ranking,translation,l2,1.2558603540556885,4.641591609207634,0.008595929049394381,0.005595079346076239,0.012886825934521918,0.018158244904175082,0.00897098925549585,4.320493798938574
0.01,1e-05,ranking,diagonal,dot,1.9653299847325647,10.183592129826623,0.019441297441843287,0.021361645020924774,0.020308052934735032,0.018123475776523172,0.025435390187689273,4.320493798938574
0.01,1e-05,ranking,diagonal,l2,4.422435555965365,35.2775665197524,0.047459129283369234,0.04682359903389173,0.048230384178440874,0.045176182508042895,0.07317373612164409,4.320493798938574
0.01,1e-05,softmax,translation,dot,31.006298265997504,42.256331099611565,0.03576466446399606,0.043630155042992405,0.018449750392771056,0.011821597720556491,0.08138984623949658,4.320493798938574
0.01,1e-05,softmax,translation,l2,0.013046327708082091,55.67804309500191,0.030106115661476862,0.04763231662840774,0.007481904407004638,0.020610131494539823,0.1044890729991525,4.320493798938574
0.01,1e-05,softmax,diagonal,dot,38.51438605113102,5.965383996208646,0.01268807661634427,0.015190422252927079,0.011110047864683361,0.014535542974225482,0.025764513972171516,4.320493798938574
0.01,1e-05,softmax,diagonal,l2,37.2698379047842,44.584923642664464,0.07398830199123824,0.07559093122574663,0.06755823548284513,0.04959928508221331,0.07551032681840428,4.320493798938574
0.001,0.1,ranking,translation,dot,0.02474056498052432,59.45118095266626,0.04077178938378294,0.04600657712938687,0.037754650998254514,0.03431644644902629,0.08391305660424168,4.320493798938574
0.001,0.1,ranking,translation,l2,33.21330094435059,57.21301288654144,0.02472757970813606,0.028480950011464782,0.015802771430634837,0.01949435640270167,0.09578547617926682,4.320493798938574
0.001,0.1,ranking,diagonal,dot,0.9067482818658507,39.99355621708188,0.027009725524130918,0.039853885584999395,0.004448770691625558,0.00477925356793994,0.06662852788908565,4.320493798938574
0.001,0.1,ranking,diagonal,l2,6.9609617373527435,25.487943951776284,0.0723719276716386,0.07474965811999112,0.06976642730330018,0.07434587801321305,0.04956771409115234,4.320493798938574
0.001,0.1,softmax,translation,dot,4.274575628839274,32.76071608225653,0.05551685102202954,0.06141339355185932,0.05008557945712075,0.051999692366611394,0.039287079778924205,4.320493798938574
0.001,0.1,softmax,translation,l2,31.19221456457079,44.96787359882609,0.03964670327894728,0.04898684058588251,0.021782149730659943,0.018024374681709945,0.08993851796767734,4.320493798938574
0.001,0.1,softmax,diagonal,dot,0.013656337560105892,54.63337115923035,0.028004503046633215,0.04563033978837131,0.007601710786980049,0.024663308217313867,0.09423324200915278,4.320493798938574
0.001,0.1,softmax,diagonal,l2,0.034170390041021945,52.57133684390721,0.06338821378474077,0.06760668288023669,0.05799939253896449,0.02437384082713816,0.09272427169241552,4.320493798938574
0.001,0.001,ranking,translation,dot,0.02472439191477855,54.40828928471185,0.040910143993336846,0.043855021031145594,0.03876978481010983,0.03544613378384477,0.09327868962892268,4.320493798938574
0.001,0.001,ranking,translation,l2,0.5655406046921434,70.72317151165286,0.027625467794933155,0.03475994523394228,0.013193670359515406,0.01217101007403338,0.12945926649036069,4.320493798938574
0.001,0.001,ranking,diagonal,dot,34.11803082929742,14.86928481430391,0.020159854513363926,0.01872247836894346,0.014897378568802702,0.018435838726663774,0.029005218875230054,4.320493798938574
